Comment

Detector model,Serial number,Logging start date/time,Logging interval (value),Logging interval (unit),Number of log data
XP-3340II,20100004,2025/07/25 11:20:04,1,1 sec.,9311

full scale,Concentration unit,Gas name,AL1 set value,AL2 set value
100,Vol%,Hydrogen,0.0,100.0

time,Temperature,Humidity,Sensor1 AL1,Sensor1 AL2,Sensor1 Error,Sensor1 Reference concentration,Sensor1 Overrange,Sensor1 Gas concentration
2025/07/25 12:31:23.000,22,55,0,0,0,0,0,54.5
2025/07/25 12:31:24.000,22,55,0,0,0,0,0,54.5
2025/07/25 12:31:25.000,22,55,0,0,0,0,0,54.5
2025/07/25 12:31:26.000,22,55,0,0,0,0,0,54.6
2025/07/25 12:31:27.000,22,55,0,0,0,0,0,54.6
2025/07/25 12:31:28.000,22,55,0,0,0,0,0,54.6
2025/07/25 12:31:29.000,22,55,0,0,0,0,0,54.7
2025/07/25 12:31:30.000,22,55,0,0,0,0,0,54.8
2025/07/25 12:31:31.000,22,55,0,0,0,0,0,54.9
2025/07/25 12:31:32.000,22,55,0,0,0,0,0,54.9
2025/07/25 12:31:33.000,22,55,0,0,0,0,0,55
2025/07/25 12:31:34.000,22,55,0,0,0,0,0,55
2025/07/25 12:31:35.000,22,55,0,0,0,0,0,55
2025/07/25 12:31:36.000,22,55,0,0,0,0,0,54.9
2025/07/25 12:31:37.000,22,55,0,0,0,0,0,54.9
2025/07/25 12:31:38.000,22,55,0,0,0,0,0,55
2025/07/25 12:31:39.000,22,55,0,0,0,0,0,55.1
2025/07/25 12:31:40.000,22,55,0,0,0,0,0,55.2
2025/07/25 12:31:41.000,22,55,0,0,0,0,0,55.2
2025/07/25 12:31:42.000,22,55,0,0,0,0,0,55.2
2025/07/25 12:31:43.000,22,55,0,0,0,0,0,55.1
2025/07/25 12:31:44.000,22,55,0,0,0,0,0,55.2
2025/07/25 12:31:45.000,22,55,0,0,0,0,0,55.3
2025/07/25 12:31:46.000,22,55,0,0,0,0,0,55.4
2025/07/25 12:31:47.000,22,55,0,0,0,0,0,55.5
2025/07/25 12:31:48.000,22,55,0,0,0,0,0,55.4
2025/07/25 12:31:49.000,22,55,0,0,0,0,0,55.4
2025/07/25 12:31:50.000,22,55,0,0,0,0,0,55.4
2025/07/25 12:31:51.000,22,55,0,0,0,0,0,55.4
2025/07/25 12:31:52.000,22,55,0,0,0,0,0,55.5
2025/07/25 12:31:53.000,22,55,0,0,0,0,0,55.7
2025/07/25 12:31:54.000,22,55,0,0,0,0,0,55.7
2025/07/25 12:31:55.000,22,55,0,0,0,0,0,55.7
2025/07/25 12:31:56.000,22,55,0,0,0,0,0,55.7
2025/07/25 12:31:57.000,22,55,0,0,0,0,0,55.7
2025/07/25 12:31:58.000,22,55,0,0,0,0,0,55.8
2025/07/25 12:31:59.000,22,55,0,0,0,0,0,55.9
2025/07/25 12:32:00.000,22,55,0,0,0,0,0,55.9
2025/07/25 12:32:01.000,22,55,0,0,0,0,0,55.9
2025/07/25 12:32:02.000,22,55,0,0,0,0,0,55.9
2025/07/25 12:32:03.000,22,55,0,0,0,0,0,55.9
2025/07/25 12:32:04.000,22,55,0,0,0,0,0,56
2025/07/25 12:32:05.000,22,55,0,0,0,0,0,56.1
2025/07/25 12:32:06.000,22,55,0,0,0,0,0,56.2
2025/07/25 12:32:07.000,22,55,0,0,0,0,0,56.2
2025/07/25 12:32:08.000,22,55,0,0,0,0,0,56.2
2025/07/25 12:32:09.000,22,55,0,0,0,0,0,56.1
2025/07/25 12:32:10.000,22,55,0,0,0,0,0,56.2
2025/07/25 12:32:11.000,22,55,0,0,1,0,0,56.2
2025/07/25 12:32:12.000,22,55,0,0,1,0,0,56.2
2025/07/25 12:32:13.000,22,55,0,0,1,0,0,56.2
2025/07/25 12:32:14.000,22,55,0,0,0,0,0,56.3
2025/07/25 12:32:15.000,22,55,0,0,0,0,0,56.4
2025/07/25 12:32:16.000,22,55,0,0,0,0,0,56.4
2025/07/25 12:32:17.000,22,55,0,0,0,0,0,56.5
2025/07/25 12:32:18.000,22,55,0,0,0,0,0,56.5
2025/07/25 12:32:19.000,22,55,0,0,0,0,0,56.6
2025/07/25 12:32:20.000,22,55,0,0,0,0,0,56.6
2025/07/25 12:32:21.000,22,55,0,0,0,0,0,56.6
2025/07/25 12:32:22.000,22,55,0,0,0,0,0,56.7
2025/07/25 12:32:23.000,22,55,0,0,0,0,0,56.8
2025/07/25 12:32:24.000,22,55,0,0,0,0,0,56.8
2025/07/25 12:32:25.000,22,55,0,0,0,0,0,56.7
2025/07/25 12:32:26.000,22,55,0,0,0,0,0,56.7
2025/07/25 12:32:27.000,22,55,0,0,0,0,0,56.8
2025/07/25 12:32:28.000,22,55,0,0,0,0,0,56.9
2025/07/25 12:32:29.000,22,55,0,0,0,0,0,57
2025/07/25 12:32:30.000,22,55,0,0,0,0,0,57
2025/07/25 12:32:31.000,22,55,0,0,0,0,0,57
2025/07/25 12:32:32.000,22,55,0,0,0,0,0,56.9
2025/07/25 12:32:33.000,22,55,0,0,0,0,0,56.9
2025/07/25 12:32:34.000,22,55,0,0,0,0,0,57
2025/07/25 12:32:35.000,22,55,0,0,0,0,0,57.1
2025/07/25 12:32:36.000,22,55,0,0,0,0,0,57.2
2025/07/25 12:32:37.000,22,55,0,0,0,0,0,57.2
2025/07/25 12:32:38.000,22,55,0,0,0,0,0,57.2
2025/07/25 12:32:39.000,22,55,0,0,0,0,0,57.2
2025/07/25 12:32:40.000,22,55,0,0,0,0,0,57.2
2025/07/25 12:32:41.000,22,55,0,0,0,0,0,57.2
2025/07/25 12:32:42.000,22,55,0,0,0,0,0,57.3
2025/07/25 12:32:43.000,22,55,0,0,0,0,0,57.4
2025/07/25 12:32:44.000,22,55,0,0,0,0,0,57.4
2025/07/25 12:32:45.000,22,55,0,0,0,0,0,57.4
2025/07/25 12:32:46.000,22,55,0,0,0,0,0,57.4
2025/07/25 12:32:47.000,22,55,0,0,0,0,0,57.4
2025/07/25 12:32:48.000,22,55,0,0,0,0,0,57.5
2025/07/25 12:32:49.000,22,55,0,0,0,0,0,57.6
2025/07/25 12:32:50.000,22,55,0,0,0,0,0,57.7
2025/07/25 12:32:51.000,22,55,0,0,0,0,0,57.7
2025/07/25 12:32:52.000,22,55,0,0,0,0,0,57.7
2025/07/25 12:32:53.000,22,55,0,0,0,0,0,57.7
2025/07/25 12:32:54.000,22,55,0,0,0,0,0,57.8
2025/07/25 12:32:55.000,22,55,0,0,0,0,0,57.8
2025/07/25 12:32:56.000,22,55,0,0,0,0,0,57.9
2025/07/25 12:32:57.000,22,55,0,0,0,0,0,57.9
2025/07/25 12:32:58.000,22,55,0,0,0,0,0,57.9
2025/07/25 12:32:59.000,22,55,0,0,0,0,0,57.9
2025/07/25 12:33:00.000,22,55,0,0,0,0,0,57.9
2025/07/25 12:33:01.000,22,55,0,0,0,0,0,58
2025/07/25 12:33:02.000,22,55,0,0,0,0,0,58.1
2025/07/25 12:33:03.000,22,55,0,0,0,0,0,58.1
2025/07/25 12:33:04.000,22,55,0,0,0,0,0,58.1
2025/07/25 12:33:05.000,22,55,0,0,0,0,0,58.1
2025/07/25 12:33:06.000,22,55,0,0,0,0,0,58.1
2025/07/25 12:33:07.000,22,55,0,0,0,0,0,58.1
2025/07/25 12:33:08.000,22,55,0,0,0,0,0,58.2
2025/07/25 12:33:09.000,22,55,0,0,0,0,0,58.3
2025/07/25 12:33:10.000,22,55,0,0,0,0,0,58.4
2025/07/25 12:33:11.000,22,55,0,0,0,0,0,58.4
2025/07/25 12:33:12.000,22,55,0,0,0,0,0,58.4
2025/07/25 12:33:13.000,22,55,0,0,0,0,0,58.4
2025/07/25 12:33:14.000,22,55,0,0,0,0,0,58.4
2025/07/25 12:33:15.000,22,55,0,0,0,0,0,58.4
2025/07/25 12:33:16.000,22,55,0,0,0,0,0,58.5
2025/07/25 12:33:17.000,22,55,0,0,0,0,0,58.6
2025/07/25 12:33:18.000,22,55,0,0,0,0,0,58.7
2025/07/25 12:33:19.000,22,55,0,0,0,0,0,58.7
2025/07/25 12:33:20.000,22,55,0,0,0,0,0,58.7
2025/07/25 12:33:21.000,22,55,0,0,0,0,0,58.7
2025/07/25 12:33:22.000,22,55,0,0,0,0,0,58.8
2025/07/25 12:33:23.000,22,55,0,0,0,0,0,58.9
2025/07/25 12:33:24.000,22,55,0,0,0,0,0,58.9
2025/07/25 12:33:25.000,22,55,0,0,0,0,0,58.9
2025/07/25 12:33:26.000,22,55,0,0,0,0,0,58.9
2025/07/25 12:33:27.000,22,55,0,0,0,0,0,58.9
2025/07/25 12:33:28.000,22,55,0,0,0,0,0,58.9
2025/07/25 12:33:29.000,22,55,0,0,0,0,0,59
2025/07/25 12:33:30.000,22,55,0,0,0,0,0,59.1
2025/07/25 12:33:31.000,22,55,0,0,0,0,0,59.1
2025/07/25 12:33:32.000,22,55,0,0,0,0,0,59.1
2025/07/25 12:33:33.000,22,55,0,0,0,0,0,59.1
2025/07/25 12:33:34.000,22,55,0,0,0,0,0,59.1
2025/07/25 12:33:35.000,22,55,0,0,0,0,0,59.2
2025/07/25 12:33:36.000,22,55,0,0,0,0,0,59.3
2025/07/25 12:33:37.000,22,55,0,0,0,0,0,59.4
2025/07/25 12:33:38.000,22,55,0,0,0,0,0,59.4
2025/07/25 12:33:39.000,22,55,0,0,0,0,0,59.3
2025/07/25 12:33:40.000,22,55,0,0,0,0,0,59.3
2025/07/25 12:33:41.000,22,55,0,0,0,0,0,59.4
2025/07/25 12:33:42.000,22,55,0,0,0,0,0,59.5
2025/07/25 12:33:43.000,22,55,0,0,0,0,0,59.6
2025/07/25 12:33:44.000,22,55,0,0,0,0,0,59.6
2025/07/25 12:33:45.000,22,55,0,0,0,0,0,59.6
2025/07/25 12:33:46.000,22,55,0,0,0,0,0,59.5
2025/07/25 12:33:47.000,22,55,0,0,0,0,0,59.6
2025/07/25 12:33:48.000,22,55,0,0,0,0,0,59.6
2025/07/25 12:33:49.000,22,55,0,0,0,0,0,59.7
2025/07/25 12:33:50.000,22,55,0,0,0,0,0,59.8
2025/07/25 12:33:51.000,22,55,0,0,0,0,0,59.8
2025/07/25 12:33:52.000,22,55,0,0,0,0,0,59.8
2025/07/25 12:33:53.000,22,55,0,0,0,0,0,59.8
2025/07/25 12:33:54.000,22,55,0,0,0,0,0,59.8
2025/07/25 12:33:55.000,22,55,0,0,0,0,0,59.9
2025/07/25 12:33:56.000,22,55,0,0,0,0,0,60
2025/07/25 12:33:57.000,22,55,0,0,0,0,0,60.1
2025/07/25 12:33:58.000,22,55,0,0,0,0,0,60
2025/07/25 12:33:59.000,22,55,0,0,0,0,0,60
2025/07/25 12:34:00.000,22,55,0,0,0,0,0,60
2025/07/25 12:34:01.000,22,55,0,0,0,0,0,60.1
2025/07/25 12:34:02.000,22,55,0,0,0,0,0,60.2
2025/07/25 12:34:03.000,22,55,0,0,0,0,0,60.3
2025/07/25 12:34:04.000,22,55,0,0,0,0,0,60.3
2025/07/25 12:34:05.000,22,55,0,0,0,0,0,60.3
2025/07/25 12:34:06.000,22,55,0,0,0,0,0,60.2
2025/07/25 12:34:07.000,22,55,0,0,0,0,0,60.2
2025/07/25 12:34:08.000,22,55,0,0,0,0,0,60.3
2025/07/25 12:34:09.000,22,55,0,0,0,0,0,60.4
2025/07/25 12:34:10.000,22,55,0,0,0,0,0,60.5
2025/07/25 12:34:11.000,22,55,0,0,0,0,0,60.5
2025/07/25 12:34:12.000,22,55,0,0,0,0,0,60.5
2025/07/25 12:34:13.000,22,55,0,0,0,0,0,60.5
2025/07/25 12:34:14.000,22,55,0,0,0,0,0,60.5
2025/07/25 12:34:15.000,22,55,0,0,0,0,0,60.5
2025/07/25 12:34:16.000,22,55,0,0,0,0,0,60.6
2025/07/25 12:34:17.000,22,55,0,0,0,0,0,60.7
2025/07/25 12:34:18.000,22,55,0,0,0,0,0,60.7
2025/07/25 12:34:19.000,22,55,0,0,0,0,0,60.7
2025/07/25 12:34:20.000,22,55,0,0,0,0,0,60.7
2025/07/25 12:34:21.000,22,55,0,0,0,0,0,60.7
2025/07/25 12:34:22.000,22,55,0,0,0,0,0,60.8
2025/07/25 12:34:23.000,22,55,0,0,0,0,0,61
2025/07/25 12:34:24.000,22,55,0,0,0,0,0,61.1
2025/07/25 12:34:25.000,22,55,0,0,0,0,0,61.1
2025/07/25 12:34:26.000,22,55,0,0,0,0,0,61
2025/07/25 12:34:27.000,22,55,0,0,0,0,0,61
2025/07/25 12:34:28.000,22,55,0,0,0,0,0,61
2025/07/25 12:34:29.000,22,55,0,0,0,0,0,61.1
2025/07/25 12:34:30.000,22,55,0,0,0,0,0,61.2
2025/07/25 12:34:31.000,22,55,0,0,0,0,0,61.2
2025/07/25 12:34:32.000,22,55,0,0,0,0,0,61.2
2025/07/25 12:34:33.000,22,55,0,0,0,0,0,61.2
2025/07/25 12:34:34.000,22,55,0,0,0,0,0,61.2
2025/07/25 12:34:35.000,22,55,0,0,0,0,0,61.2
2025/07/25 12:34:36.000,22,55,0,0,0,0,0,61.2
2025/07/25 12:34:37.000,22,55,0,0,0,0,0,61.3
2025/07/25 12:34:38.000,22,55,0,0,0,0,0,61.4
2025/07/25 12:34:39.000,22,55,0,0,0,0,0,61.4
2025/07/25 12:34:40.000,22,55,0,0,0,0,0,61.5
2025/07/25 12:34:41.000,22,55,0,0,0,0,0,61.5
2025/07/25 12:34:42.000,22,55,0,0,0,0,0,61.5
2025/07/25 12:34:43.000,22,55,0,0,0,0,0,61.5
2025/07/25 12:34:44.000,22,55,0,0,0,0,0,61.6
2025/07/25 12:34:45.000,22,55,0,0,0,0,0,61.6
2025/07/25 12:34:46.000,22,55,0,0,0,0,0,61.6
2025/07/25 12:34:47.000,22,55,0,0,0,0,0,61.6
2025/07/25 12:34:48.000,22,55,0,0,0,0,0,61.7
2025/07/25 12:34:49.000,22,55,0,0,0,0,0,61.8
2025/07/25 12:34:50.000,22,55,0,0,0,0,0,61.9
2025/07/25 12:34:51.000,22,55,0,0,0,0,0,61.9
2025/07/25 12:34:52.000,22,55,0,0,0,0,0,61.9
2025/07/25 12:34:53.000,22,55,0,0,0,0,0,61.9
2025/07/25 12:34:54.000,22,54,0,0,0,0,0,61.9
2025/07/25 12:34:55.000,22,54,0,0,0,0,0,61.9
2025/07/25 12:34:56.000,22,54,0,0,0,0,0,62
2025/07/25 12:34:57.000,22,54,0,0,0,0,0,62
2025/07/25 12:34:58.000,22,54,0,0,0,0,0,62.1
2025/07/25 12:34:59.000,22,54,0,0,0,0,0,62.2
2025/07/25 12:35:00.000,22,54,0,0,0,0,0,62.2
2025/07/25 12:35:01.000,22,55,0,0,0,0,0,62.1
2025/07/25 12:35:02.000,22,54,0,0,0,0,0,62.1
2025/07/25 12:35:03.000,22,54,0,0,0,0,0,62.2
2025/07/25 12:35:04.000,22,54,0,0,0,0,0,62.3
2025/07/25 12:35:05.000,22,54,0,0,0,0,0,62.3
2025/07/25 12:35:06.000,22,54,0,0,0,0,0,62.4
2025/07/25 12:35:07.000,22,54,0,0,0,0,0,62.4
2025/07/25 12:35:08.000,22,54,0,0,0,0,0,62.4
2025/07/25 12:35:09.000,22,55,0,0,0,0,0,62.4
2025/07/25 12:35:10.000,22,55,0,0,0,0,0,62.4
2025/07/25 12:35:11.000,22,54,0,0,0,0,0,62.5
2025/07/25 12:35:12.000,22,55,0,0,0,0,0,62.5
2025/07/25 12:35:13.000,22,54,0,0,0,0,0,62.5
2025/07/25 12:35:14.000,22,54,0,0,0,0,0,62.6
2025/07/25 12:35:15.000,22,54,0,0,0,0,0,62.7
2025/07/25 12:35:16.000,22,54,0,0,0,0,0,62.7
2025/07/25 12:35:17.000,22,55,0,0,0,0,0,62.7
2025/07/25 12:35:18.000,22,54,0,0,0,0,0,62.8
2025/07/25 12:35:19.000,22,55,0,0,0,0,0,62.8
2025/07/25 12:35:20.000,22,54,0,0,0,0,0,62.9
2025/07/25 12:35:21.000,22,55,0,0,0,0,0,63
2025/07/25 12:35:22.000,22,54,0,0,0,0,0,62.9
2025/07/25 12:35:23.000,22,55,0,0,0,0,0,62.9
2025/07/25 12:35:24.000,22,55,0,0,0,0,0,62.9
2025/07/25 12:35:25.000,22,55,0,0,0,0,0,62.9
2025/07/25 12:35:26.000,22,55,0,0,0,0,0,63
2025/07/25 12:35:27.000,22,55,0,0,0,0,0,63.1
2025/07/25 12:35:28.000,22,54,0,0,0,0,0,63.1
2025/07/25 12:35:29.000,22,55,0,0,0,0,0,63.1
2025/07/25 12:35:30.000,22,55,0,0,0,0,0,63.1
2025/07/25 12:35:31.000,22,55,0,0,0,0,0,63.1
2025/07/25 12:35:32.000,22,55,0,0,0,0,0,63.1
2025/07/25 12:35:33.000,22,55,0,0,0,0,0,63.2
2025/07/25 12:35:34.000,22,55,0,0,0,0,0,63.3
2025/07/25 12:35:35.000,22,54,0,0,0,0,0,63.4
2025/07/25 12:35:36.000,22,55,0,0,0,0,0,63.4
2025/07/25 12:35:37.000,22,54,0,0,0,0,0,63.3
2025/07/25 12:35:38.000,22,54,0,0,0,0,0,63.3
2025/07/25 12:35:39.000,22,55,0,0,0,0,0,63.3
2025/07/25 12:35:40.000,22,55,0,0,0,0,0,63.4
2025/07/25 12:35:41.000,22,55,0,0,0,0,0,63.5
2025/07/25 12:35:42.000,22,55,0,0,0,0,0,63.6
2025/07/25 12:35:43.000,22,55,0,0,0,0,0,63.6
2025/07/25 12:35:44.000,22,54,0,0,0,0,0,63.6
2025/07/25 12:35:45.000,22,55,0,0,0,0,0,63.6
2025/07/25 12:35:46.000,22,55,0,0,0,0,0,63.6
2025/07/25 12:35:47.000,22,54,0,0,0,0,0,63.6
2025/07/25 12:35:48.000,22,54,0,0,0,0,0,63.6
2025/07/25 12:35:49.000,22,55,0,0,0,0,0,63.7
2025/07/25 12:35:50.000,22,54,0,0,0,0,0,63.8
2025/07/25 12:35:51.000,22,55,0,0,0,0,0,63.9
2025/07/25 12:35:52.000,22,54,0,0,0,0,0,63.9
2025/07/25 12:35:53.000,22,55,0,0,0,0,0,63.9
2025/07/25 12:35:54.000,22,55,0,0,0,0,0,63.8
2025/07/25 12:35:55.000,22,55,0,0,0,0,0,63.8
2025/07/25 12:35:56.000,22,55,0,0,0,0,0,63.9
2025/07/25 12:35:57.000,22,54,0,0,0,0,0,64
2025/07/25 12:35:58.000,22,54,0,0,0,0,0,64.1
2025/07/25 12:35:59.000,22,55,0,0,0,0,0,64.2
2025/07/25 12:36:00.000,22,54,0,0,0,0,0,64.2
2025/07/25 12:36:01.000,22,54,0,0,0,0,0,64.2
2025/07/25 12:36:02.000,22,54,0,0,0,0,0,64.2
2025/07/25 12:36:03.000,22,54,0,0,0,0,0,64.2
2025/07/25 12:36:04.000,22,54,0,0,0,0,0,64.3
2025/07/25 12:36:05.000,22,55,0,0,0,0,0,64.4
2025/07/25 12:36:06.000,22,54,0,0,0,0,0,64.4
2025/07/25 12:36:07.000,22,54,0,0,0,0,0,64.4
2025/07/25 12:36:08.000,22,54,0,0,0,0,0,64.4
2025/07/25 12:36:09.000,22,55,0,0,0,0,0,64.5
2025/07/25 12:36:10.000,22,55,0,0,0,0,0,64.6
2025/07/25 12:36:11.000,22,55,0,0,0,0,0,64.6
2025/07/25 12:36:12.000,22,55,0,0,0,0,0,64.6
2025/07/25 12:36:13.000,22,55,0,0,0,0,0,64.6
2025/07/25 12:36:14.000,22,55,0,0,0,0,0,64.6
2025/07/25 12:36:15.000,22,55,0,0,0,0,0,64.6
2025/07/25 12:36:16.000,22,55,0,0,0,0,0,64.7
2025/07/25 12:36:17.000,22,55,0,0,0,0,0,64.8
2025/07/25 12:36:18.000,22,55,0,0,0,0,0,64.9
2025/07/25 12:36:19.000,22,55,0,0,0,0,0,64.9
2025/07/25 12:36:20.000,22,55,0,0,0,0,0,64.9
2025/07/25 12:36:21.000,22,55,0,0,0,0,0,64.9
2025/07/25 12:36:22.000,22,55,0,0,0,0,0,64.9
2025/07/25 12:36:23.000,22,55,0,0,0,0,0,65
2025/07/25 12:36:24.000,22,55,0,0,0,0,0,65
2025/07/25 12:36:25.000,22,55,0,0,0,0,0,65
2025/07/25 12:36:26.000,22,55,0,0,0,0,0,65
2025/07/25 12:36:27.000,22,55,0,0,0,0,0,65.1
2025/07/25 12:36:28.000,22,55,0,0,0,0,0,65.2
2025/07/25 12:36:29.000,22,55,0,0,0,0,0,65.3
2025/07/25 12:36:30.000,22,55,0,0,0,0,0,65.3
2025/07/25 12:36:31.000,22,55,0,0,0,0,0,65.3
2025/07/25 12:36:32.000,22,55,0,0,0,0,0,65.2
2025/07/25 12:36:33.000,22,55,0,0,0,0,0,65.2
2025/07/25 12:36:34.000,22,55,0,0,0,0,0,65.3
2025/07/25 12:36:35.000,22,55,0,0,0,0,0,65.4
2025/07/25 12:36:36.000,22,55,0,0,0,0,0,65.5
2025/07/25 12:36:37.000,22,55,0,0,0,0,0,65.5
2025/07/25 12:36:38.000,22,54,0,0,0,0,0,65.5
2025/07/25 12:36:39.000,22,55,0,0,0,0,0,65.5
2025/07/25 12:36:40.000,22,55,0,0,0,0,0,65.5
2025/07/25 12:36:41.000,22,55,0,0,0,0,0,65.5
2025/07/25 12:36:42.000,22,55,0,0,0,0,0,65.6
2025/07/25 12:36:43.000,22,55,0,0,0,0,0,65.7
2025/07/25 12:36:44.000,22,55,0,0,0,0,0,65.8
2025/07/25 12:36:45.000,22,55,0,0,0,0,0,65.8
2025/07/25 12:36:46.000,22,55,0,0,0,0,0,65.8
2025/07/25 12:36:47.000,22,55,0,0,0,0,0,65.8
2025/07/25 12:36:48.000,22,55,0,0,0,0,0,65.8
2025/07/25 12:36:49.000,22,55,0,0,0,0,0,65.9
2025/07/25 12:36:50.000,22,54,0,0,0,0,0,66
2025/07/25 12:36:51.000,22,55,0,0,0,0,0,66.1
2025/07/25 12:36:52.000,22,55,0,0,0,0,0,66
2025/07/25 12:36:53.000,22,55,0,0,0,0,0,66
2025/07/25 12:36:54.000,22,55,0,0,0,0,0,66
2025/07/25 12:36:55.000,22,55,0,0,0,0,0,66.1
2025/07/25 12:36:56.000,22,55,0,0,0,0,0,66.2
2025/07/25 12:36:57.000,22,55,0,0,0,0,0,66.3
2025/07/25 12:36:58.000,22,55,0,0,0,0,0,66.3
2025/07/25 12:36:59.000,22,54,0,0,0,0,0,66.3
2025/07/25 12:37:00.000,22,54,0,0,0,0,0,66.3
2025/07/25 12:37:01.000,22,54,0,0,0,0,0,66.2
2025/07/25 12:37:02.000,22,54,0,0,0,0,0,66.3
2025/07/25 12:37:03.000,22,54,0,0,0,0,0,66.3
2025/07/25 12:37:04.000,22,54,0,0,0,0,0,66.4
2025/07/25 12:37:05.000,22,55,0,0,0,0,0,66.5
2025/07/25 12:37:06.000,22,54,0,0,0,0,0,66.5
2025/07/25 12:37:07.000,22,54,0,0,0,0,0,66.5
2025/07/25 12:37:08.000,22,54,0,0,0,0,0,66.5
2025/07/25 12:37:09.000,22,54,0,0,0,0,0,66.5
2025/07/25 12:37:10.000,22,54,0,0,0,0,0,66.5
2025/07/25 12:37:11.000,22,54,0,0,0,0,0,66.6
2025/07/25 12:37:12.000,22,54,0,0,0,0,0,66.7
2025/07/25 12:37:13.000,22,54,0,0,0,0,0,66.7
2025/07/25 12:37:14.000,22,55,0,0,0,0,0,66.7
2025/07/25 12:37:15.000,22,55,0,0,0,0,0,66.7
2025/07/25 12:37:16.000,22,54,0,0,0,0,0,66.7
2025/07/25 12:37:17.000,22,54,0,0,0,0,0,66.7
2025/07/25 12:37:18.000,22,54,0,0,0,0,0,66.8
2025/07/25 12:37:19.000,22,54,0,0,0,0,0,66.9
2025/07/25 12:37:20.000,22,54,0,0,0,0,0,67
2025/07/25 12:37:21.000,22,54,0,0,0,0,0,66.9
2025/07/25 12:37:22.000,22,54,0,0,0,0,0,66.9
2025/07/25 12:37:23.000,22,54,0,0,0,0,0,66.9
2025/07/25 12:37:24.000,22,54,0,0,0,0,0,66.9
2025/07/25 12:37:25.000,22,54,0,0,0,0,0,67
2025/07/25 12:37:26.000,22,54,0,0,0,0,0,67.1
2025/07/25 12:37:27.000,22,55,0,0,0,0,0,67.2
2025/07/25 12:37:28.000,22,54,0,0,0,0,0,67.2
2025/07/25 12:37:29.000,22,54,0,0,0,0,0,67.2
2025/07/25 12:37:30.000,22,54,0,0,0,0,0,67.1
2025/07/25 12:37:31.000,22,54,0,0,0,0,0,67.1
2025/07/25 12:37:32.000,22,55,0,0,0,0,0,67.2
2025/07/25 12:37:33.000,22,55,0,0,0,0,0,67.3
2025/07/25 12:37:34.000,22,54,0,0,0,0,0,67.4
2025/07/25 12:37:35.000,22,55,0,0,0,0,0,67.4
2025/07/25 12:37:36.000,22,54,0,0,0,0,0,67.4
2025/07/25 12:37:37.000,22,54,0,0,0,0,0,67.4
2025/07/25 12:37:38.000,22,54,0,0,0,0,0,67.4
2025/07/25 12:37:39.000,22,54,0,0,0,0,0,67.5
2025/07/25 12:37:40.000,22,54,0,0,0,0,0,67.6
2025/07/25 12:37:41.000,22,54,0,0,0,0,0,67.7
2025/07/25 12:37:42.000,22,54,0,0,0,0,0,67.7
2025/07/25 12:37:43.000,22,54,0,0,0,0,0,67.7
2025/07/25 12:37:44.000,22,54,0,0,0,0,0,67.6
2025/07/25 12:37:45.000,22,55,0,0,0,0,0,67.6
2025/07/25 12:37:46.000,22,54,0,0,0,0,0,67.7
2025/07/25 12:37:47.000,22,55,0,0,0,0,0,67.8
2025/07/25 12:37:48.000,22,55,0,0,0,0,0,67.9
2025/07/25 12:37:49.000,22,55,0,0,0,0,0,67.9
2025/07/25 12:37:50.000,22,55,0,0,0,0,0,67.9
2025/07/25 12:37:51.000,22,54,0,0,0,0,0,67.9
2025/07/25 12:37:52.000,22,55,0,0,0,0,0,67.9
2025/07/25 12:37:53.000,22,55,0,0,0,0,0,67.9
2025/07/25 12:37:54.000,22,54,0,0,0,0,0,68
2025/07/25 12:37:55.000,22,54,0,0,0,0,0,68.1
2025/07/25 12:37:56.000,22,55,0,0,0,0,0,68.1
2025/07/25 12:37:57.000,22,54,0,0,0,0,0,68.1
2025/07/25 12:37:58.000,22,54,0,0,0,0,0,68.1
2025/07/25 12:37:59.000,22,54,0,0,0,0,0,68.1
2025/07/25 12:38:00.000,22,54,0,0,0,0,0,68.2
2025/07/25 12:38:01.000,22,54,0,0,0,0,0,68.3
2025/07/25 12:38:02.000,22,54,0,0,0,0,0,68.3
2025/07/25 12:38:03.000,22,54,0,0,0,0,0,68.3
2025/07/25 12:38:04.000,22,55,0,0,0,0,0,68.3
2025/07/25 12:38:05.000,22,54,0,0,0,0,0,68.3
2025/07/25 12:38:06.000,22,55,0,0,0,0,0,68.3
2025/07/25 12:38:07.000,22,54,0,0,0,0,0,68.3
2025/07/25 12:38:08.000,22,55,0,0,0,0,0,68.4
2025/07/25 12:38:09.000,22,55,0,0,0,0,0,68.5
2025/07/25 12:38:10.000,22,55,0,0,0,0,0,68.5
2025/07/25 12:38:11.000,22,54,0,0,0,0,0,68.6
2025/07/25 12:38:12.000,22,55,0,0,0,0,0,68.6
2025/07/25 12:38:13.000,22,55,0,0,0,0,0,68.5
2025/07/25 12:38:14.000,22,54,0,0,0,0,0,68.5
2025/07/25 12:38:15.000,22,55,0,0,0,0,0,68.6
2025/07/25 12:38:16.000,22,54,0,0,0,0,0,68.6
2025/07/25 12:38:17.000,22,54,0,0,0,0,0,68.7
2025/07/25 12:38:18.000,22,54,0,0,0,0,0,68.7
2025/07/25 12:38:19.000,22,54,0,0,0,0,0,68.8
2025/07/25 12:38:20.000,22,54,0,0,0,0,0,68.8
2025/07/25 12:38:21.000,22,54,0,0,0,0,0,68.8
2025/07/25 12:38:22.000,22,54,0,0,0,0,0,68.9
